date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:30:55	15864/15864	---M--	200	added ('OK')	image/jpeg	etag:%223df8-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/users/avatar-8.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/users/avatar-8.jpg	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:30:56	3996/3996	---M--	200	added ('OK')	image/jpeg	etag:%22f9c-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/users/avatar-9.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/users/avatar-9.jpg	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:30:57	20793/20793	---M--	200	added ('OK')	image/png	etag:%225139-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/layouts/light.png	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/layouts/light.png	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:30:57	23987/23987	---M--	200	added ('OK')	image/png	etag:%225db3-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/layouts/dark.png	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/layouts/dark.png	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:30:57	197196/197196	---M-Z	200	added ('OK')	text/css	etag:%223024c-5d5bf413292a8-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/css/bootstrap-dark.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/css/bootstrap-dark.min.css	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:30:58	78805/78805	---M-Z	200	added ('OK')	text/css	etag:%22133d5-5d5bf413292a8-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/css/app-dark.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/css/app-dark.min.css	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:30:58	20285/20285	---M--	200	added ('OK')	image/png	etag:%224f3d-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/layouts/rtl.png	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/layouts/rtl.png	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:30:59	113453/113453	---M-Z	200	added ('OK')	text/css	etag:%221bb2d-5d5bf413292a8-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/css/app-rtl.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/css/app-rtl.min.css	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:31:00	35652/35652	---M-Z	200	added ('OK')	application/javascript	etag:%228b44-5d5bf41339c46-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/morris-js/morris.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/morris-js/morris.min.js	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:31:01	93167/93167	---M-Z	200	added ('OK')	application/javascript	etag:%2216bef-5d5bf4133cb26-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/raphael/raphael.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/raphael/raphael.min.js	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:31:01	1130/1130	---M-Z	200	added ('OK')	application/javascript	etag:%2246a-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/dashboard.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/dashboard.init.js	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:31:01	5664/5664	---M-Z	200	added ('OK')	application/javascript	etag:%221620-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/app.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/app.min.js	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:31:06	191930/191930	---M-Z	200	added ('OK')	application/javascript	etag:%222edba-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/vendor.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/vendor.min.js	(from https://coderthemes.com/uplon/layouts/vertical/index.html)
17:31:10	754852/754852	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b84a4-5d5bf41330007%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/materialdesignicons-webfont.eot?v=4.4.95	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/materialdesignicons-webfont2f9b.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:11	362644/362644	---M--	200	added ('OK')	font/woff	etag:%2258894-5d5bf41330007%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/materialdesignicons-webfont.woff?v=4.4.95	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/materialdesignicons-webfont2f9b.woff	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:15	256372/256372	---M--	200	added ('OK')	font/woff2	etag:%223e974-5d5bf41330fa7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/materialdesignicons-webfont.woff2?v=4.4.95	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/materialdesignicons-webfont2f9b.woff2	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:22	754632/754632	---M--	200	added ('OK')	font/ttf	etag:%22b83c8-5d5bf41330007%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/materialdesignicons-webfont.ttf?v=4.4.95	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/materialdesignicons-webfont2f9b.ttf	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:22	129916/129916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221fb7c-5d5bf4132b1e7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400.eot	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:23	129916/129916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221fb7c-5d5bf4132b1e7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400.eot?	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400d41d.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:24	74776/74776	---M--	200	added ('OK')	font/woff2	etag:%2212418-5d5bf4132c187%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400.woff2	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400.woff2	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:25	754852/754852	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b84a4-5d5bf41330007%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/materialdesignicons-webfont.eot?	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:26	129612/129612	---M--	200	added ('OK')	font/ttf	etag:%221fa4c-5d5bf4132b1e7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400.ttf	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400.ttf	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:26	87688/87688	---M--	200	added ('OK')	font/woff	etag:%2215688-5d5bf4132c187%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400.woff	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400.woff	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:26	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-5d5bf4132c187%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400.eot	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:27	13560/13560	---M--	200	added ('OK')	font/woff2	etag:%2234f8-5d5bf4132c187%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400.woff2	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400.woff2	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:28	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-5d5bf4132c187%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400.eot?	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400d41d.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:29	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2241a4-5d5bf4132c187%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400.woff	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400.woff	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:30	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-5d5bf4132c187%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400.ttf	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400.ttf	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:31	694583/694583	---M--	200	added ('OK')	image/svg+xml	etag:%22a9937-5d5bf4132b1e7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400.svg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-brands-400.svg	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:31	144451/144451	---M--	200	added ('OK')	image/svg+xml	etag:%2223443-5d5bf4132c187%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400.svg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-regular-400.svg	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:32	186728/186728	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d968-5d5bf4132c187%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900.eot	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:32	186728/186728	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d968-5d5bf4132c187%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900.eot?	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900d41d.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:32	74276/74276	---M--	200	added ('OK')	font/woff2	etag:%2212224-5d5bf4132e0c7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900.woff2	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900.woff2	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:34	96256/96256	---M--	200	added ('OK')	font/woff	etag:%2217800-5d5bf4132e0c7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900.woff	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900.woff	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:35	112650/112650	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b80a-5d5bf4132e0c7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/ionicons.eot?v=4.5.10-1	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/ioniconsde33.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:35	50556/50556	---M--	200	added ('OK')	font/woff2	etag:%22c57c-5d5bf4132f067%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/ionicons.woff2?v=4.5.10-1	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/ioniconsde33.woff2	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:35	186444/186444	---M--	200	added ('OK')	font/ttf	etag:%222d84c-5d5bf4132e0c7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900.ttf	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900.ttf	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:35	65908/65908	---M--	200	added ('OK')	font/woff	etag:%2210174-5d5bf4132f067%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/ionicons.woff?v=4.5.10-1	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/ioniconsde33.woff	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:39	112472/112472	---M--	200	added ('OK')	font/ttf	etag:%221b758-5d5bf4132f067%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/ionicons.ttf?v=4.5.10-1	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/ioniconsde33.ttf	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:39	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5d5bf41330fa7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/themify.eot?-fvbane	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/themify9f24.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:39	312749/312749	---M--	200	added ('OK')	image/svg+xml	etag:%224c5ad-5d5bf4132f067%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/ionicons.svg?v=4.5.10-1	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/ioniconsde33.svg	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:40	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5d5bf41330fa7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/themify.eot?	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/themifyd41d.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:40	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%22132f8-5d5bf41330fa7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/themify.ttf?-fvbane	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/themify9f24.ttf	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:40	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-5d5bf41330fa7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/themify.woff?-fvbane	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/themify9f24.woff	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:41	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-5d5bf4132a247%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Icons.eot?-i3a2kk	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Icons4c82.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:42	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-5d5bf4132a247%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Icons.eot?	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Iconsd41d.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:42	53368/53368	---M--	200	added ('OK')	font/ttf	etag:%22d078-5d5bf4132b1e7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Icons.ttf?-i3a2kk	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Icons4c82.ttf	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:42	26384/26384	---M--	200	added ('OK')	font/woff2	etag:%226710-5d5bf4132b1e7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Icons.woff2?-i3a2kk	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Icons4c82.woff2	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:43	53444/53444	---M--	200	added ('OK')	font/woff	etag:%22d0c4-5d5bf4132b1e7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Icons.woff?-i3a2kk	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Icons4c82.woff	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:45	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%223931d-5d5bf41330fa7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/themify.svg?-fvbane	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/themify9f24.svg	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:47	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-5d5bf41331f47%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfont.eot	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfont.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:48	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-5d5bf41331f47%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfont.eot?	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfontd41d.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:48	44720/44720	---M--	200	added ('OK')	font/woff2	etag:%22aeb0-5d5bf41332ee7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfont.woff2	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfont.woff2	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:48	197492/197492	---M--	200	added ('OK')	image/svg+xml	etag:%2230374-5d5bf4132a247%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Icons.svg?-i3a2kk	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/Simple-Line-Icons4c82.svg	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:50	56468/56468	---M--	200	added ('OK')	font/woff	etag:%22dc94-5d5bf41332ee7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfont.woff	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfont.woff	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:50	99564/99564	---M--	200	added ('OK')	font/ttf	etag:%22184ec-5d5bf41332ee7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfont.ttf	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfont.ttf	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:50	816926/816926	---M--	200	added ('OK')	image/svg+xml	etag:%22c771e-5d5bf4132e0c7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900.svg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/fa-solid-900.svg	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:51	184969/184969	---M--	200	added ('OK')	image/svg+xml	etag:%222d289-5d5bf41332ee7%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfont.svg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/weathericons-regular-webfont.svg	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:52	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-5d5bf41331f47%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/typicons.eot	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/typicons.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:53	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-5d5bf41331f47%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/typicons.eot?	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/typiconsd41d.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:53	59872/59872	---M--	200	added ('OK')	font/woff	etag:%22e9e0-5d5bf41331f47%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/typicons.woff	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/typicons.woff	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:55	99920/99920	---M--	200	added ('OK')	font/ttf	etag:%2218650-5d5bf41331f47%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/typicons.ttf	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/typicons.ttf	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:55	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e538-5d5bf4132a247%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/Pe-icon-7-stroke.eot?d7yf1v	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/Pe-icon-7-strokebb1d.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:55	186474/186474	---M--	200	added ('OK')	image/svg+xml	etag:%222d86a-5d5bf41331f47%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/typicons.svg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/typicons.svg	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:55	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e538-5d5bf4132a247%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/Pe-icon-7-stroke.eot?	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/Pe-icon-7-stroked41d.eot	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:56	58556/58556	---M--	200	added ('OK')	font/woff	etag:%22e4bc-5d5bf4132a247%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/Pe-icon-7-stroke.woff?d7yf1v	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/Pe-icon-7-strokebb1d.woff	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:56	16140/16140	---M-Z	200	added ('OK')	text/css	etag:%223f0c-5d5bf41337d06-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.css	(from https://coderthemes.com/uplon/layouts/vertical/calendar.html)
17:31:56	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5d5bf41339c46-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/moment/moment.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/moment/moment.min.js	(from https://coderthemes.com/uplon/layouts/vertical/calendar.html)
17:31:56	58480/58480	---M--	200	added ('OK')	font/ttf	etag:%22e470-5d5bf4132a247%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/Pe-icon-7-stroke.ttf?d7yf1v	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/Pe-icon-7-strokebb1d.ttf	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:57	164020/164020	---M--	200	added ('OK')	image/svg+xml	etag:%22280b4-5d5bf4132a247%22	https://coderthemes.com/uplon/layouts/vertical/assets/fonts/Pe-icon-7-stroke.svg?d7yf1v	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/fonts/Pe-icon-7-strokebb1d.svg	(from https://coderthemes.com/uplon/layouts/vertical/assets/css/icons.min.css)
17:31:57	4775/4775	---M-Z	200	added ('OK')	application/javascript	etag:%2212a7-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/calendar.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/calendar.init.js	(from https://coderthemes.com/uplon/layouts/vertical/calendar.html)
17:31:57	240427/240427	---MCZ	200	added ('OK')	application/javascript	etag:%223ab2b-5d5bf41338ca6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-ui/jquery-ui.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-ui/jquery-ui.min.js	(from https://coderthemes.com/uplon/layouts/vertical/calendar.html)
17:31:58	216949/216949	---M-Z	200	added ('OK')	application/javascript	etag:%2234f75-5d5bf41337d06-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.js	(from https://coderthemes.com/uplon/layouts/vertical/calendar.html)
17:31:58	28508/28508	---M--	200	added ('OK')	image/jpeg	etag:%226f5c-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-1.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-1.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-timeline.html)
17:31:58	21535/21535	---M--	200	added ('OK')	image/jpeg	etag:%22541f-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-2.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-2.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-timeline.html)
